I,Qc,Qd,Qdlin,T,Tdlin,V,dQdV,t,cycle
0.999969091,0.90451604,0,0.876149711,31.521523,33.37086552,3.4076576,-1.452451489,15.69194833,91
0.999969091,0.90451604,0,0.878293103,31.495617,33.36690356,3.4076576,-1.430785309,15.69195,91
0.999879818,0.9060412,0,0.880410788,31.439259,33.3684657,3.4083786,-1.409261296,15.77531167,91
1.000306364,0.9075774,0,0.882487203,31.423244,33.38692664,3.4090691,-1.386517658,15.858715,91
0.999979545,0.90909982,0,0.884513579,31.341558,33.41790374,3.4097242,-1.362554396,15.94189167,91
0.999964818,0.91063118,0,0.886483665,31.341558,33.45117326,3.4103136,-1.339151272,16.02529167,91
0.999964818,0.91063118,0,0.888393981,31.301983,33.47773532,3.4103136,-1.316883482,16.02529333,91
1.000038455,0.91215795,0,0.89025767,31.290129,33.49600284,3.4109755,-1.295751026,16.10861333,91
1.000075818,0.91368562,0,0.892094055,31.231819,33.50714499,3.4116774,-1.274441438,16.191935,91
0.999980364,0.91520995,0,0.89392151,31.256992,33.51242655,3.4122591,-1.253557859,16.275205,91
1.000329818,0.91673678,0,0.895744596,31.256992,33.5144218,3.4129057,-1.233100288,16.35856667,91
1.000329818,0.91673678,0,0.897557512,31.175285,33.51668721,3.4129057,-1.214096732,16.35856833,91
1.000182455,0.91825354,0,0.899354203,31.175285,33.52279734,3.4135408,-1.196282896,16.44201,91
1.000182455,0.91825354,0,0.901128452,31.143089,33.53471556,3.4135408,-1.179429302,16.44201167,91
0.999758455,0.91979003,0,0.902873643,31.164585,33.55058987,3.4142189,-1.163170431,16.525295,91
1.000056727,0.92130983,0,0.904583103,31.09868,33.56801601,3.4147224,-1.147272474,16.60853333,91
1.000019455,0.92285371,0,0.906250889,31.080755,33.58468273,3.4152374,-1.131836818,16.69198833,91
0.999949182,0.92437959,0,0.907880068,31.080755,33.59943382,3.415884,-1.116698227,16.77533667,91
0.999949182,0.92437959,0,0.909479812,31.058653,33.61189468,3.415884,-1.101023912,16.77533833,91
0.999967364,0.92589325,0,0.911059408,31.058653,33.62170554,3.4164352,-1.084813872,16.85865833,91
0.999967364,0.92589325,0,0.912626293,31.013264,33.62870989,3.4164352,-1.068410569,16.85866,91
0.999933545,0.92742997,0,0.914176686,31.013264,33.63398497,3.4169636,-1.052286069,16.941915,91
0.999933545,0.92742997,0,0.915702599,30.952877,33.63907086,3.4169636,-1.036669852,16.94191667,91
1.000116545,0.92895973,0,0.917196034,30.931723,33.64550847,3.4175673,-1.021561917,17.02531667,91
0.999813909,0.93049026,0,0.918650596,30.931723,33.65456822,3.4181309,-1.006499134,17.10851833,91
0.999813909,0.93049026,0,0.920069204,30.888105,33.66594776,3.4181309,-0.991075344,17.10852,91
1.000231,0.93201005,0,0.921458132,30.874144,33.67877788,3.4186993,-0.975274395,17.19188,91
0.999886818,0.93353921,0,0.922823661,30.82782,33.69218858,3.419466,-0.959096287,17.27521667,91
0.999884182,0.93507433,0,0.924171882,30.864388,33.70534053,3.419817,-0.942541019,17.35858333,91
1.000071455,0.9366014,0,0.925506128,30.811003,33.71784759,3.4204845,-0.926465653,17.44192667,91
0.999998636,0.93812126,0,0.926827623,30.827991,33.72966965,3.4210482,-0.910965796,17.52526167,91
0.999645727,0.9396553,0,0.928137538,30.745232,33.74077532,3.4215603,-0.896041448,17.60861167,91
1.000039364,0.9411791,0,0.929437044,30.745232,33.75113322,3.4221373,-0.881692609,17.69196,91
1.000039364,0.9411791,0,0.930726795,30.747335,33.7607003,3.4221373,-0.86838241,17.69196167,91
0.999946636,0.94268781,0,0.932004598,30.711109,33.76936897,3.4226904,-0.855955384,17.77520167,91
1.000125182,0.94423664,0,0.933267279,30.67775,33.77700947,3.4232912,-0.844409061,17.85858167,91
1.000199727,0.94576573,0,0.934511663,30.67775,33.78349201,3.4237976,-0.833743442,17.94187,91
1.000199727,0.94576573,0,0.935734577,30.640364,33.78868681,3.4237976,-0.823958526,17.94187167,91
1.000216182,0.94729573,0,0.936933533,30.672945,33.79262843,3.4244461,-0.813854792,18.02523833,91
0.999940545,0.94881111,0,0.938108838,30.63331,33.7960194,3.4250975,-0.80336116,18.10854167,91
1.000126091,0.95035017,0,0.939261508,30.575867,33.79973195,3.4256649,-0.792513464,18.19201,91
0.999644,0.95187867,0,0.940392559,30.575867,33.80463829,3.4262352,-0.781311702,18.27535833,91
0.999644,0.95187867,0,0.941503008,30.524212,33.81161067,3.4262352,-0.769755874,18.27536,91
1.000090545,0.95339757,0,0.942593926,30.529373,33.82143533,3.4268637,-0.75830622,18.35867333,91
0.999960455,0.95491481,0,0.943667004,30.538328,33.83391193,3.4275246,-0.74696521,18.44203,91
0.999758455,0.95646256,0,0.94472433,30.527443,33.84820957,3.428112,-0.736061243,18.52527833,91
0.998758,0.95799023,0,0.945768,30.533375,33.86348708,3.4287672,-0.725647834,18.60867333,91
0.999742818,0.9595136,0,0.946800109,30.4695,33.87890333,3.4295225,-0.715724985,18.69188833,91
0.999911909,0.96103621,0,0.947822751,30.486814,33.89361717,3.4300556,-0.706219883,18.77525167,91
0.999865091,0.96257061,0,0.948837541,30.430199,33.90689288,3.4307251,-0.697096697,18.85858667,91
0.999915364,0.96410376,0,0.949843148,30.429415,33.91864009,3.4313354,-0.688355425,18.942015,91
0.999448091,0.96562368,0,0.950837127,30.441954,33.92901239,3.4319801,-0.679874498,19.02532333,91
1.000327182,0.96715534,0,0.951817032,30.385265,33.93816384,3.4326687,-0.671599951,19.10863333,91
1.000095727,0.96868318,0,0.952780418,30.415609,33.94624851,3.4335566,-0.663531786,19.191995,91
1.000806636,0.97020394,0,0.953724836,30.368116,33.95342044,3.4341354,-0.655341603,19.27523833,91
0.999980364,0.9717353,0,0.954648228,30.380308,33.95982991,3.434988,-0.646975886,19.358685,91
1.000049727,0.97326458,0,0.955552616,30.380308,33.96558687,3.4358187,-0.638434634,19.44198,91
1.000049727,0.97326458,0,0.956442483,30.317217,33.97077705,3.4358187,-0.629717849,19.44198167,91
0.999677,0.97479433,0,0.957322345,30.317217,33.97548583,3.436532,-0.621201932,19.52522167,91
0.999677,0.97479433,0,0.958196719,30.330708,33.97979861,3.436532,-0.612889021,19.52522333,91
0.999937091,0.97631717,0,0.959070119,30.289112,33.98380076,3.4374437,-0.604900689,19.60854,91
0.999908455,0.97783601,0,0.959947063,30.299261,33.98757768,3.4381962,-0.597290897,19.69192,91
0.999647455,0.97937453,0,0.960830431,30.303238,33.99118216,3.4391432,-0.590059647,19.775265,91
1.000023727,0.98089594,0,0.961716451,30.270027,33.9945344,3.4400043,-0.583206937,19.858565,91
1.000009909,0.98243344,0,0.962599658,30.270027,33.99752091,3.4409924,-0.57665154,19.94192167,91
1.000009909,0.98243344,0,0.963474589,30.240828,34.00002815,3.4409924,-0.570221508,19.94192333,91
0.999607636,0.98395264,0,0.964335778,30.283201,34.00194264,3.4418163,-0.563916841,20.02519,91
0.999957,0.98548782,0,0.965177763,30.272137,34.00315084,3.4427147,-0.557361136,20.108525,91
1.000049727,0.98701459,0,0.965995121,30.196375,34.00354542,3.4438114,-0.550552255,20.19199833,91
0.999885,0.9885416,0,0.966785283,30.196375,34.00342433,3.4448929,-0.543490197,20.27521333,91
0.999885,0.9885416,0,0.967550246,30.163908,34.00373512,3.4448929,-0.536174964,20.275215,91
1.000218818,0.99006671,0,0.968292416,30.13854,34.00548376,3.4459248,-0.528771879,20.3586,91
1.000997364,0.99159425,0,0.969014203,30.13854,34.00967626,3.4470558,-0.521373274,20.44192333,91
1.000997364,0.99159425,0,0.969718015,30.173075,34.01731862,3.4470558,-0.514060375,20.441925,91
1.000125182,0.99312556,0,0.970406259,30.136602,34.02941682,3.4482565,-0.50700513,20.52532667,91
0.999892818,0.99465382,0,0.971081391,30.158609,34.04684849,3.4495354,-0.500207541,20.60853833,91
0.999765364,0.99617654,0,0.971746476,30.158609,34.06885485,3.4507265,-0.493667607,20.69187333,91
0.999765364,0.99617654,0,0.972404997,30.13986,34.09354871,3.4507265,-0.487385328,20.691875,91
0.999845182,0.99770528,0,0.973060447,30.126856,34.11902048,3.4522018,-0.481388848,20.77522167,91
1.000025455,0.99922347,0,0.973716318,30.117687,34.14336061,3.4536104,-0.47567915,20.85861,91
1.000204909,1.0007555,0,0.974376101,30.142113,34.16465952,3.4549828,-0.470090907,20.94187667,91
0.999915364,1.0022857,0,0.975043289,30.102432,34.18100764,3.4565763,-0.464531791,21.0252,91
1.000254364,1.0038165,0,0.975720082,30.087526,34.19101817,3.4582176,-0.459001801,21.108655,91
0.999796636,1.0053434,0,0.976402963,30.087526,34.19561814,3.4598951,-0.453500938,21.19198167,91
0.999796636,1.0053434,0,0.97708683,30.109671,34.19637462,3.4598951,-0.448055064,21.19198333,91
1.000102636,1.0068749,0,0.977766586,30.026819,34.19485465,3.4617834,-0.442723171,21.275285,91
1.000165091,1.0083865,0,0.978437129,30.061167,34.1926253,3.4635868,-0.43750526,21.35860833,91
0.99984,1.0099219,0,0.979093361,30.074486,34.19125364,3.4655313,-0.432373185,21.44199667,91
0.999902364,1.0114585,0,0.979730224,30.074486,34.19229541,3.4676504,-0.427325966,21.52529167,91
0.999902364,1.0114585,0,0.980345805,30.071287,34.19646356,3.4676504,-0.422363601,21.52529333,91
1.000194545,1.0129912,0,0.98094345,30.030828,34.20306085,3.4698296,-0.417486091,21.60861333,91
1.000054091,1.0145063,0,0.981527008,30.030828,34.21125571,3.4721766,-0.412656121,21.69186167,91
1.000054091,1.0145063,0,0.982100327,30.04591,34.22021657,3.4721766,-0.407845212,21.69186333,91
1.000237909,1.016041,0,0.982667256,30.018597,34.22911187,3.4746027,-0.403027502,21.77523833,91
1.000348,1.0175686,0,0.983231642,30.018597,34.23711003,3.4772301,-0.398143998,21.85864667,91
1.000348,1.0175686,0,0.983797178,30.032904,34.24341791,3.4772301,-0.393194701,21.85864833,91
0.999813909,1.0190676,0,0.984364897,30.027946,34.24789901,3.4799423,-0.388179611,21.94192167,91
1.000047182,1.0206059,0,0.9849336,30.026962,34.25096793,3.4829302,-0.383098727,22.02519,91
0.999582455,1.0221559,0,0.985502016,30.003687,34.25305629,3.4860525,-0.378281328,22.10866667,91
0.999748909,1.0236778,0,0.986068879,30.003687,34.25459574,3.4894485,-0.373794176,22.19195333,91
0.999748909,1.0236778,0,0.986632918,30.031174,34.25601793,3.4894485,-0.369674587,22.191955,91
1.000048,1.0252072,0,0.987192864,30.031174,34.25775451,3.4929819,-0.365951038,22.27531,91
1.000048,1.0252072,0,0.987747496,30.029243,34.26017298,3.4929819,-0.362623531,22.27531167,91
1.000261273,1.0267322,0,0.988295895,30.029243,34.26321188,3.4971914,-0.359692065,22.35851833,91
1.000261273,1.0267322,0,0.988837268,30.005936,34.26663383,3.4971914,-0.357138783,22.35852,91
0.999966545,1.0282657,0,0.989370824,30.044497,34.27020088,3.500905,-0.354817749,22.44198333,91
1.001002545,1.0297929,0,0.989895769,29.966419,34.27367513,3.5051689,-0.352728963,22.52527833,91
0.999924091,1.0313169,0,0.990411313,29.991631,34.27681862,3.5100021,-0.350543147,22.60856333,91
1.000012455,1.0328504,0,0.990916664,29.997572,34.27939358,3.5150547,-0.348193538,22.69198833,91
0.999976091,1.0343763,0,0.991411658,29.969303,34.28131244,3.5205755,-0.345680136,22.77533833,91
1.000025455,1.0358996,0,0.991897957,29.946203,34.28292245,3.5263042,-0.34300294,22.85855333,91
1.000009909,1.0374336,0,0.992377546,29.971582,34.28464902,3.5327244,-0.340137528,22.94190167,91
0.999951818,1.038963,0,0.992852412,29.965292,34.28691759,3.5394535,-0.337051504,23.02527667,91
0.999461909,1.0404861,0,0.993324543,29.965292,34.29015358,3.5468998,-0.333762722,23.10859,91
0.999461909,1.0404861,0,0.993795925,29.948103,34.29478243,3.5468998,-0.330417122,23.10859167,91
0.999823455,1.042012,0,0.994268488,29.969654,34.30121647,3.5551729,-0.327014702,23.19188167,91
0.999833,1.0435302,0,0.99474231,30.0098,34.30943881,3.5640421,-0.323555462,23.27524667,91
1.000105273,1.0450705,0,0.995215243,30.0098,34.31891693,3.5736885,-0.320039402,23.35859167,91
1.000105273,1.0450705,0,0.995685004,29.944265,34.32908779,3.5736885,-0.3165072,23.35859333,91
1.000151182,1.046599,0,0.996149314,29.996967,34.33938834,3.5843477,-0.312972507,23.44192833,91
0.999847727,1.048129,0,0.996605893,30.007093,34.34925552,3.5961847,-0.309459747,23.52529,91
0.815252827,1.0495569,0,0.997052459,30.007093,34.35812631,3.6002808,-0.306001314,23.60856,91
0.815252827,1.0495569,0,0.997487054,29.964344,34.36549068,3.6002808,-0.30259721,23.60856167,91
0.685063273,1.0506918,0,0.997910543,29.964344,34.37130224,3.6002235,-0.299247435,23.69193667,91
0.685063273,1.0506918,0,0.998325243,29.969479,34.37575412,3.6002235,-0.295960033,23.69193833,91
0.614605818,1.051684,0,0.998733489,29.969479,34.37904145,3.6002998,-0.292864052,23.77528,91
0.614605818,1.051684,0,0.999137612,29.981712,34.38135938,3.6002998,-0.289959491,23.77528167,91
0.561716773,1.0525776,0,0.999539945,29.981712,34.38290306,3.6003418,-0.287205672,23.85855,91
0.561716773,1.0525776,0,0.99994282,29.909708,34.3838676,3.6003418,-0.284588945,23.85855167,91
0.521085045,1.0534012,0,1.00034793,29.909708,34.38439237,3.6003389,-0.28210931,23.94197833,91
0.521085045,1.0534012,0,1.000754825,29.924999,34.38442949,3.6003389,-0.279766766,23.94198,91
0.484992809,1.0541723,0,1.001162604,29.961433,34.38389185,3.6002655,-0.277533414,24.02523667,91
0.457593745,1.0548923,0,1.001570366,29.961433,34.38269235,3.6003494,-0.275359753,24.10859833,91
0.457593745,1.0548923,0,1.001977212,29.908756,34.38074388,3.6003494,-0.273237738,24.1086,91
0.4283012,1.0555683,0,1.002382239,29.908756,34.37795933,3.6002436,-0.271038323,24.191865,91
0.4283012,1.0555683,0,1.002784556,29.976721,34.37425887,3.6002436,-0.268761507,24.19186667,91
0.406787182,1.0562031,0,1.003183617,29.945393,34.36992476,3.6003246,-0.266407292,24.27524,91
0.385795073,1.0568074,0,1.003579383,29.945393,34.36576143,3.6002874,-0.263975676,24.35852167,91
0.385795073,1.0568074,0,1.003971853,29.913895,34.36261394,3.6002874,-0.261548671,24.35852333,91
0.3656318,1.05738,0,1.004361026,29.913895,34.36132733,3.6002665,-0.259162019,24.44187,91
0.3656318,1.05738,0,1.0047469,29.934145,34.36274667,3.6002665,-0.256843621,24.44187167,91
0.344972609,1.0579208,0,1.005129475,29.954571,34.36771701,3.6003075,-0.254642975,24.52529167,91
0.329769309,1.058437,0,1.005508721,29.886948,34.37696095,3.6002655,-0.252560083,24.60857333,91
0.317212018,1.0589298,0,1.005884301,29.877602,34.38992089,3.600358,-0.250594945,24.69187667,91
0.301293464,1.0594021,0,1.006255696,29.891735,34.40527679,3.6002893,-0.24874756,24.77521667,91
0.285063655,1.0598476,0,1.006622386,29.891735,34.42169848,3.5999832,-0.24706288,24.85861333,91
0.285063655,1.0598476,0,1.006983847,29.884844,34.43785577,3.5999832,-0.245541506,24.858615,91
0.2779085,1.0602807,0,1.007339561,29.910231,34.45241848,3.600255,-0.244101429,24.94184833,91
0.260974709,1.0606951,0,1.007689004,29.871658,34.46405644,3.6001177,-0.242706906,25.025195,91
0.256905118,1.0610912,0,1.008031957,29.83519,34.47177658,3.6001329,-0.241357936,25.108635,91
0.249796782,1.0614762,0,1.008369452,29.889025,34.4759889,3.6003799,-0.24005452,25.19189167,91
0.231661364,1.0618436,0,1.008702847,29.889025,34.47746835,3.5999727,-0.238741995,25.27525167,91
0.231661364,1.0618436,0,1.009033499,29.844364,34.47698989,3.5999727,-0.237299479,25.27525333,91
0.231620618,1.0621965,0,1.009362767,29.844364,34.47532846,3.6002274,-0.235726972,25.358535,91
0.231620618,1.0621965,0,1.009692007,29.823156,34.47325902,3.6002274,-0.233979525,25.35853667,91
0.214757918,1.0625426,0,1.010022566,29.823156,34.47155217,3.600028,-0.232056533,25.44190833,91
0.214757918,1.0625426,0,1.010354908,29.855618,34.47067218,3.600028,-0.229957998,25.44191,91
0.214690291,1.0628697,0,1.010688046,29.855618,34.47057967,3.6001787,-0.227683918,25.52529667,91
0.214690291,1.0628697,0,1.011020859,29.837471,34.4711884,3.6001787,-0.225309412,25.52529833,91
0.203935445,1.0631909,0,1.011352227,29.826218,34.47241214,3.6001539,-0.222883542,25.608595,91
0.198810755,1.0635027,0,1.011681029,29.794882,34.47416465,3.6001949,-0.220460971,25.69191667,91
0.193132055,1.0638015,0,1.012006144,29.794882,34.4763597,3.6002312,-0.218162579,25.77526833,91
0.193132055,1.0638015,0,1.012326542,29.791016,34.47892699,3.6002312,-0.215988366,25.77527,91
0.187897245,1.064092,0,1.012642506,29.791016,34.48203009,3.6003437,-0.213938333,25.85858667,91
0.187897245,1.064092,0,1.012955324,29.832657,34.48601029,3.6003437,-0.212012479,25.85858833,91
0.175624327,1.0643687,0,1.013266304,29.832657,34.49121334,3.5998793,-0.210278122,25.9419,91
0.175624327,1.0643687,0,1.013576758,29.792173,34.49798497,3.5998793,-0.208744892,25.94190167,91
0.175629527,1.0646363,0,1.013887995,29.758724,34.50667092,3.5999432,-0.207337673,26.02523667,91
0.170321027,1.0649018,0,1.014201326,29.749578,34.51761692,3.6000099,-0.206007403,26.10864,91
0.170350509,1.0651621,0,1.014517655,29.76502,34.53102498,3.6002893,-0.204754081,26.191955,91
0.1614744,1.0654144,0,1.014835509,29.7824,34.54625727,3.6002274,-0.203577707,26.27523,91
0.158949764,1.06566,0,1.015152553,29.7824,34.56237185,3.6003103,-0.202465979,26.35854667,91
0.158949764,1.06566,0,1.015466453,29.743811,34.57842636,3.6003103,-0.201373563,26.35854833,91
0.153412382,1.0658953,0,1.015774875,29.743811,34.59347844,3.6002493,-0.200300458,26.44186833,91
0.153412382,1.0658953,0,1.016075483,29.772093,34.60658574,3.6002493,-0.199179347,26.44187,91
0.148342309,1.0661237,0,1.01636595,29.723202,34.6168081,3.6002617,-0.1980006,26.52519,91
0.141995173,1.0663488,0,1.016645218,29.723202,34.62360034,3.6002026,-0.196764215,26.60858667,91
0.141995173,1.0663488,0,1.016914962,29.712648,34.62726607,3.6002026,-0.195470194,26.60858833,91
0.141969164,1.0665653,0,1.01717721,29.713245,34.62821884,3.6002712,-0.194109993,26.69190333,91
0.136504609,1.0667752,0,1.017433988,29.690306,34.62687223,3.6001377,-0.192673858,26.77525,91
0.130849318,1.0669847,0,1.017687326,29.703321,34.62363979,3.6001301,-0.191174091,26.858625,91
0.130805973,1.0671842,0,1.01793925,29.69013,34.6189351,3.6001396,-0.189656027,26.94192167,91
0.125792245,1.0673838,0,1.018191784,29.682104,34.61317026,3.6001854,-0.188119667,27.02531333,91
0.125331882,1.0675752,0,1.018446817,29.682104,34.60671839,3.6002817,-0.186565009,27.10859,91
0.125331882,1.0675752,0,1.018706092,29.642708,34.59991009,3.6002817,-0.184992053,27.10859167,91
0.120073664,1.0677629,0,1.018971348,29.642708,34.5930738,3.600152,-0.18342825,27.19187333,91
0.120073664,1.0677629,0,1.01924432,29.669088,34.58653795,3.600152,-0.181882248,27.191875,91
0.120022518,1.067946,0,1.019526745,29.664907,34.58063099,3.6002846,-0.180362592,27.27523667,91
0.114779909,1.0681252,0,1.019820361,29.656853,34.57568136,3.600193,-0.178879034,27.35861,91
0.109446264,1.0682956,0,1.020126256,29.656853,34.57198797,3.5999384,-0.177431575,27.44187833,91
0.109446264,1.0682956,0,1.020440086,29.689182,34.56960137,3.5999384,-0.176020215,27.44188,91
0.1094376,1.0684624,0,1.020754784,29.689182,34.56844784,3.5998974,-0.174652683,27.52518833,91
0.1094376,1.0684624,0,1.021063263,29.683413,34.56845274,3.5998974,-0.173412826,27.52519,91
0.109421127,1.0686297,0,1.021358437,29.683413,34.56954143,3.6000109,-0.172300644,27.60853667,91
0.109421127,1.0686297,0,1.021633219,29.611216,34.57163925,3.6000109,-0.17128869,27.60853833,91
0.109471409,1.0687975,0,1.021880524,29.611216,34.57467157,3.6002617,-0.170368312,27.691965,91
0.109471409,1.0687975,0,1.022096759,29.569559,34.57856305,3.6002617,-0.16953951,27.69196667,91
0.103748491,1.0689597,0,1.022289192,29.579063,34.5832362,3.6002045,-0.168802286,27.77532667,91
0.098224991,1.0691149,0,1.022467195,29.583281,34.5886131,3.6000814,-0.168102954,27.85858333,91
0.098263136,1.0692661,0,1.022640143,29.583281,34.59461585,3.600008,-0.167334797,27.941945,91
0.098263136,1.0692661,0,1.022817408,29.598372,34.60116654,3.600008,-0.166490085,27.94194667,91
0.092953773,1.0694128,0,1.023008364,29.556713,34.60818725,3.5997934,-0.165484972,28.02520167,91
0.093003182,1.0695549,0,1.02322228,29.632933,34.61559805,3.5997171,-0.164319457,28.10866167,91
0.092888745,1.0696967,0,1.023462229,29.632933,34.62319793,3.5997591,-0.16299354,28.19185833,91
0.092888745,1.0696967,0,1.023721713,29.559778,34.63059898,3.5997591,-0.161507221,28.19186,91
0.092909555,1.0698386,0,1.023993416,29.559778,34.63739727,3.5998468,-0.159997884,28.27533167,91
0.0929451,1.0699804,0,1.024270021,29.547565,34.64318886,3.6001253,-0.158532013,28.35860833,91
0.092871409,1.0701226,0,1.024544212,29.547565,34.64756982,3.6003475,-0.157163292,28.44193,91
0.092871409,1.0701226,0,1.024808674,29.546579,34.65013624,3.6003475,-0.15599844,28.44193167,91
0.087669546,1.0702575,0,1.02505666,29.546579,34.65055596,3.6002598,-0.155037455,28.525265,91
0.087669546,1.0702575,0,1.025287908,29.515223,34.64930997,3.6002598,-0.154280339,28.52526667,91
0.082312497,1.0703892,0,1.025506254,29.531481,34.64739379,3.6001348,-0.15372709,28.60854833,91
0.082345443,1.0705146,0,1.025715599,29.512197,34.6458111,3.6000919,-0.15321069,28.69191,91
0.082318566,1.0706408,0,1.025919845,29.502411,34.64556555,3.6001205,-0.152728946,28.77524833,91
0.075624639,1.0707594,0,1.026122893,29.538729,34.64766082,3.5998363,-0.152144476,28.85854667,91
0.075628107,1.0708749,0,1.026328644,29.538729,34.65310057,3.5996962,-0.151390794,28.941865,91
0.075628107,1.0708749,0,1.026540157,29.5217,34.66252608,3.5996962,-0.150467902,28.94186667,91
0.075648915,1.0709909,0,1.026756983,29.503544,34.6750716,3.5996399,-0.149375798,29.02519833,91
0.081360557,1.0711118,0,1.026977761,29.503544,34.68947971,3.6001329,-0.148140645,29.10854833,91
0.081360557,1.0711118,0,1.027201131,29.512547,34.70449298,3.6001329,-0.1468238,29.10855,91
0.075869994,1.0712318,0,1.027425732,29.432446,34.718854,3.6001205,-0.145425262,29.19195167,91
0.075806705,1.0713475,0,1.027650204,29.432446,34.73130534,3.6002531,-0.144112051,29.27519167,91
0.075806705,1.0713475,0,1.027873193,29.480209,34.74059834,3.6002531,-0.142886358,29.27519333,91
0.070506009,1.0714579,0,1.028093825,29.480209,34.7461688,3.6001215,-0.141748184,29.35858333,91
0.070506009,1.0714579,0,1.028312046,29.509846,34.74861602,3.6001215,-0.140697527,29.358585,91
0.070494738,1.0715653,0,1.028527879,29.488445,34.74865243,3.6000891,-0.139777834,29.44194833,91
0.070510344,1.0716732,0,1.028741351,29.488445,34.74699044,3.6001701,-0.139020435,29.52529333,91
0.070510344,1.0716732,0,1.028952483,29.47962,34.74434247,3.6001701,-0.138399167,29.525295,91
0.070536354,1.0717802,0,1.029161302,29.535437,34.74142094,3.6002741,-0.137852675,29.60863167,91
0.065303283,1.0718844,0,1.029367816,29.535437,34.73891039,3.6001005,-0.137380958,29.69187667,91
0.065303283,1.0718844,0,1.029571766,29.492811,34.73704495,3.6001005,-0.136984017,29.69187833,91
0.065239993,1.0719842,0,1.029772681,29.484762,34.73569431,3.6000862,-0.136661852,29.775205,91
0.065217452,1.0720837,0,1.029970082,29.493765,34.73471768,3.6001348,-0.136290539,29.85856833,91
0.06529808,1.072183,0,1.030163492,29.461456,34.73397427,3.6002016,-0.135849027,29.94186333,91
0.065258199,1.0722823,0,1.030352432,29.474627,34.73332332,3.6003428,-0.135293872,30.02523333,91
0.059951435,1.0723752,0,1.030536423,29.461279,34.73262403,3.6000834,-0.134593742,30.10851833,91
0.059938431,1.0724673,0,1.030715318,29.435238,34.73175665,3.6000319,-0.133748639,30.19194333,91
0.059939298,1.0725594,0,1.03089103,29.472725,34.73073214,3.6000423,-0.132758561,30.27527,91
0.059954904,1.07265,0,1.03106626,29.472725,34.72961163,3.6001272,-0.131632655,30.35857833,91
0.059954904,1.07265,0,1.031243712,29.444069,34.72845632,3.6001272,-0.130414814,30.35858,91
0.059877743,1.0727423,0,1.031426089,29.429146,34.72732745,3.6002283,-0.129105039,30.44192833,91
0.055791682,1.0728317,0,1.031616094,29.457443,34.72628623,3.6001883,-0.127827254,30.52519833,91
0.054443533,1.0729154,0,1.031816426,29.433517,34.72539385,3.6000347,-0.126602509,30.60854167,91
0.054451335,1.0729997,0,1.032027745,29.433517,34.72470117,3.5999994,-0.125430803,30.69185,91
0.054451335,1.0729997,0,1.032245809,29.447491,34.7242342,3.5999994,-0.124312138,30.69185167,91
0.054384578,1.0730828,0,1.032465648,29.447491,34.72401526,3.5999985,-0.123236439,30.77520833,91
0.054384578,1.0730828,0,1.032682296,29.452484,34.72406666,3.5999985,-0.122192732,30.77521,91
0.05439845,1.0731633,0,1.032890783,29.409052,34.72441073,3.600049,-0.121171871,30.85852333,91
0.054363771,1.0732471,0,1.033086141,29.409052,34.72506979,3.6001177,-0.120129962,30.94188833,91
0.054363771,1.0732471,0,1.033263579,29.398916,34.72606516,3.6001177,-0.119067005,30.94189,91
0.05443573,1.0733323,0,1.033422814,29.43943,34.72739284,3.6002111,-0.117982999,31.02519833,91
0.053884333,1.0734149,0,1.033568333,29.43943,34.72902204,3.6002674,-0.116877946,31.10851833,91
0.053884333,1.0734149,0,1.03370485,29.424335,34.73092066,3.6002674,-0.115875058,31.10852,91
0.049359582,1.0734911,0,1.03383708,29.387644,34.73305664,3.6001196,-0.115004413,31.19192,91
0.049366517,1.0735668,0,1.033969739,29.411932,34.73539789,3.6000299,-0.114276081,31.27518667,91
0.049402064,1.0736405,0,1.03410754,29.411932,34.73791232,3.6000547,-0.11370104,31.35853667,91
0.049402064,1.0736405,0,1.03425477,29.355152,34.74055645,3.6000547,-0.113279288,31.35853833,91
0.049351779,1.0737169,0,1.034412572,29.41518,34.74320352,3.6001272,-0.113010826,31.44190333,91
0.049346577,1.0737907,0,1.0345807,29.333921,34.74568987,3.6001558,-0.112890614,31.52522167,91
0.043881156,1.0738612,0,1.034758901,29.357229,34.74785165,3.5999126,-0.11285826,31.60853167,91
0.043855147,1.0739303,0,1.034946922,29.357229,34.749525,3.5997553,-0.112913764,31.69192667,91
0.043855147,1.0739303,0,1.035144508,29.358391,34.7505461,3.5997553,-0.112933911,31.69192833,91
0.049737584,1.0740005,0,1.035351406,29.352266,34.75075115,3.6000605,-0.112888627,31.77521833,91
0.049792203,1.0740755,0,1.035566362,29.35569,34.75011159,3.6002855,-0.11277791,31.85860833,91
0.043430328,1.0741481,0,1.035784938,29.356461,34.74902882,3.6000729,-0.112601762,31.94192833,91
0.043433796,1.0742149,0,1.036002063,29.397167,34.74798951,3.5999794,-0.11232016,32.02518333,91
0.043461539,1.0742807,0,1.036212671,29.395884,34.7474803,3.6000071,-0.111875928,32.10853167,91
0.043458938,1.0743477,0,1.036411691,29.395884,34.74798784,3.6000109,-0.111274102,32.19189333,91
0.043458938,1.0743477,0,1.036594055,29.35741,34.74999879,3.6000109,-0.110575078,32.191895,91
0.043449402,1.0744143,0,1.036754816,29.34424,34.7539865,3.60005,-0.109778854,32.27525667,91
0.043417324,1.0744799,0,1.036893522,29.368683,34.7599416,3.6001348,-0.108885431,32.35857833,91
