CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3028830,No,51.64,202,32,3.22,0,12.2,-50,-15.3,5.7,1,9.7,0,0.3,0,0,0,32,12,6.7,0,0,31,2,1,HARNOR203,1,1,935,64,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,1-Highest,Town,Other,Unknown
3028842,No,24.91,221,32,0,0,0,-208,-0.2,1,7.7,28.3,0,0,12.4,9.3,1.3,46.3,18.3,8.7,0,0.3,31,2,2,DALDAL214,2,2,8,52,42,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,1-Highest,Other,Professional,Yes
3028854,Yes,17.93,30,17,0,1,0,4,0.5,0,0,1.7,0,0,3.2,0.3,0.7,6.3,8,0,0,0,31,2,2,STLSTL314,1,1,935,46,44,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,1-Highest,Town,Student,No
3028858,Yes,40.09,698,36,0.25,2,0,-108,-0.8,6.3,4.7,18.7,1.3,0,113.8,50.3,8,141.3,45.3,11,0,2.7,37,2,2,MIAHWD954,2,2,279,36,32,Yes,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,30,No,3-Good,Suburban,Other,Yes
3028862,Yes,28.97,108,25,0,11,0,80,11.9,4.7,0,25.3,0,0.3,22.3,8,0.3,24.3,12.3,4.7,0,0,33,3,2,PITHOM412,7,3,283,44,0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,4,No,0,10,No,1-Highest,Other,Crafts,Yes
3028866,Yes,83.71,664,50,2.48,97,1.1,-133,-28.9,0.3,6.3,6.3,0,0,290.4,6,0,121.7,17.7,6.7,0,0.3,35,1,1,FLNJAC904,2,1,393,36,36,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,1,9,No,0,30,No,1-Highest,Town,Other,Yes
3028870,No,134.97,1272,55,0,251,6.9,-902,-90,43.3,4.7,194,4.7,1.3,423.5,112.7,60.3,328,609.3,48.3,0,7.3,31,2,2,PITHOM412,2,2,206,28,0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,3,No,0,30,No,3-Good,Other,Clerical,No
3028874,No,40.36,510,45,0.74,0,0.2,-131,-38.6,4,0.3,25.7,0,0.3,124.8,42.3,16.7,94,93,4.3,0,1,35,1,1,APCWAS202,4,3,160,28,28,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,6,No,0,150,No,4-Medium,Other,Other,Yes
3028878,Yes,37.2,278,30,2.48,5,0,-94,-3.6,3.7,0.7,25.3,0.7,0,41.4,6,0,66.3,34.3,4.3,0,0,31,1,1,PHXTUC520,1,1,935,48,48,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3028886,No,38.37,156,35,0,0,0,60,-0.1,0,1.3,6,0,0,45.7,2.7,3,25.3,11,1.3,0,0,33,1,1,NOLKEN504,2,2,421,34,34,No,Yes,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,1,5,No,0,30,No,1-Highest,Other,Professional,No
3028894,Yes,50.45,162,50,0,0,0,-162,-0.4,4,0.7,15.7,0,0,16.8,25,1.7,19.3,29.7,4.7,0,0,31,3,2,SFROAK510,1,1,935,50,50,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Town,Other,No
3028902,No,89.8,571,80,0.5,29,0,-67,-16.6,7.7,7,18.7,0,0,182,37.3,11,88,22,14.7,0,4,33,2,2,DALDAL214,4,4,119,34,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,150,No,1-Highest,Suburban,Other,No
3028906,No,50.81,372,50,0,0,0.8,-109,2.4,0.7,0,6.3,0,0,42.9,8.7,1,76.7,26,0.7,0,0.3,33,2,1,OMADES515,4,3,285,38,42,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,9,No,0,10,No,1-Highest,Town,Other,Yes
3028910,No,30.15,153,25,0,14,0,38,-0.7,1.7,1.7,16.7,0,0,8.3,0.7,0,24.3,15,3.3,0,0,37,1,1,MINMIN612,1,1,1104,44,42,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3028918,No,18.41,16,17,0,2,0,-14,-1.4,0,0.7,0.3,0,0,0.2,0,0,2.3,0.7,0.7,0,0,35,1,1,BOSBOS508,1,1,1043,28,30,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Other,Professional,Yes
3028926,No,55.67,544,35,4.21,26,0,-56,16,9.7,3.3,33.3,1,1.7,70.9,50,14.3,111.3,70,13,0,0,35,2,2,SFRSFR415,3,3,308,30,46,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,10,No,1-Highest,Suburban,Other,Yes
3028934,No,13.74,138,10,0.5,0,0,-52,1.5,1.3,1,11,0,0,19.3,10,7.3,39,34.3,2.3,0,0.7,37,5,5,MINMIN612,1,1,1104,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,1-Highest,Suburban,Other,Unknown
3028938,No,39.23,155,45,0.99,0,0,-49,0,2.7,0.3,5.3,0,0,2.3,6,0.3,39.7,14.3,3,0,0,35,1,1,NYCMAN917,4,2,316,50,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,40,No,1-Highest,Other,Other,No
3028954,No,33.24,105,30,0,0,0,-53,0,0.7,1,2,0,0,59.5,2.7,0,26,7,1.7,0,0.3,35,2,1,HOUHOU281,1,1,1043,38,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,1,Unknown,No,1-Highest,Other,Other,No
3028958,No,94.61,1087,57,0,148,0,-1,11.9,2,2.7,40.3,0.3,0,190.5,53,6.3,240.3,23,4.7,0,2.3,35,2,2,OMAOMA402,2,2,609,36,28,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,9,No,0,30,No,1-Highest,Suburban,Other,Yes
3028962,No,58.49,1194,55,0.25,0,0,-165,0.7,0,2.3,13,1,0.3,18.1,19.7,0,64.7,28.7,6.7,0,0,33,2,2,STLSTL314,2,2,738,46,78,No,No,Yes,No,No,Known,No,Yes,No,No,Yes,Yes,0,0,No,Yes,0,4,No,1,30,No,3-Good,Other,Professional,No
3028966,Yes,32.39,162,40,2.23,0,0.2,-94,-2.4,3,1.3,1.7,0,0,16.9,16,1.7,25.7,12,4.3,0,0,35,1,1,DALDAL214,1,1,1043,56,56,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3028974,No,45.52,312,40,0.25,4,0,-35,-1.6,2.3,7.3,15,3,0,42.9,15,14.7,63.7,32.7,9.7,0,2,37,1,1,INDIND317,2,2,550,24,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,30,No,4-Medium,Suburban,Other,No
3028978,No,47.92,367,45,2.23,27,0,114,14.8,2,6,17.7,0,0,102.9,17.3,2.7,56.7,49.7,8,0,0,33,1,1,STLCOL618,2,1,461,44,44,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,1,30,No,1-Highest,Other,Other,Yes
3028982,No,49.62,355,35,0.25,0,0,11,-7.4,2,8.3,23.7,0,0,84.4,4,0.3,76,44.7,10.3,0,0.7,31,1,1,LOULOU502,2,2,42,30,26,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,7,No,0,30,No,1-Highest,Suburban,Other,Yes
3028986,Yes,85.31,477,85,0,41,0,-11,-10.3,16,2,39.3,0,0,147.4,42.3,31,134,89,18,0,1.3,37,3,3,NYCBRO917,2,2,703,46,40,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,6,No,0,30,No,1-Highest,Other,Self,Yes
3028994,No,87,810,95,0,0,0,-146,-2,10,6.3,57.3,2.7,0,193.2,42,6.7,226,64,16.3,0,5.3,31,1,1,NOLKEN504,3,2,156,40,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,30,No,3-Good,Other,Other,No
3028998,No,31.78,26,30,0,0,3,-10,-3.3,1,0.3,1,0,0,0,0,0,6.3,2.3,1.3,0,0,31,1,1,PHIARD610,1,1,935,54,0,Yes,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Town,Other,Yes
3029002,No,45.48,192,30,0,44,0,76,15.3,8.7,2.7,37.3,0,0,85.4,11,8.7,33,38.7,11.3,0,0,35,1,1,NYCBRO917,6,4,197,46,44,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,0,No,No,0,4,No,0,130,Yes,2-High,Other,Other,No
3029010,Yes,33.82,102,30,0.25,6,0.4,-68,-3.8,2,1,5.3,0,0,25.4,1.3,0,18,14.3,3,0,0,33,1,1,DENDEN303,1,1,997,26,28,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,Unknown,No,1-Highest,Suburban,Self,Yes
3029014,No,79.62,528,60,3.96,62,0,176,35.4,0.7,4,30.3,0,0,77.5,38.3,10.7,111.3,43,4.7,0,1,37,3,1,HOUHOU281,4,3,39,52,48,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,1,9,No,0,10,No,1-Highest,Town,Other,Yes
3029030,No,30,17,30,0,0,0,1,0,1.3,0,0.7,0,0,3.1,0.7,0,10.3,3,1.3,0,0,37,1,1,MILMIL414,1,1,1104,64,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,Unknown,No,1-Highest,Suburban,Professional,No
3029042,No,21.75,8,20,0,0,1.8,16,5.3,0,0,0.3,0,0,0,0,0,0.3,1,0,0,0,33,1,1,MINSTP612,1,1,997,50,46,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Other,No
3029050,No,111.08,1698,75,0,143,0,76,-35,6.3,10.3,85,6,0,532.2,180,93.7,352.3,359,16.7,0,13.7,33,2,1,DALDAL214,2,2,383,50,44,No,No,Yes,Yes,Yes,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,30,No,3-Good,Other,Other,No
3029054,Yes,35.2,96,30,0,0,0,-32,0.2,0.3,0.7,3.3,1,0,9.4,9.3,0,27,16,1,0,0,35,1,1,MINMIN612,3,2,592,28,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,4,No,1,150,No,4-Medium,Suburban,Other,No
3029058,Yes,51.44,254,50,0.99,0,0,-27,0.5,7,0,5.7,0,0,50.4,12,1,71,43.7,7,0,0,31,2,2,NYCMAN917,2,2,921,34,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,30,No,4-Medium,Other,Other,No
3029070,Yes,43.37,394,42,0.5,0,0,-35,-0.9,17.7,5.3,45.3,0,0,93.9,33.7,1.3,89.3,85.3,23,0,0,31,2,2,DENFTC970,3,2,600,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,1-Highest,Other,Other,Unknown
3029074,No,114.25,1086,95,0,0,11.1,-60,4.7,9.3,1,47.7,0,0.3,113.4,14.3,2,198,25.7,10.3,0,0.3,31,1,1,SFRSCL408,5,4,265,38,70,No,Yes,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,1,6,No,0,30,No,1-Highest,Town,Other,No
3029082,No,42.41,474,35,0.5,14,0,121,-5.5,21.7,1,49.3,0,0,123,45,25,146.3,140.3,22.7,0,3.7,35,2,1,NYCNEW732,4,4,13,42,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,Unknown,No,1-Highest,Suburban,Other,Unknown
3029090,No,113.44,1626,75,0,1,0.5,318,-27.2,16.7,0,12.3,0,0.7,494.5,101.7,95,199.7,403.3,16.7,0,0.3,33,1,1,NYCBRO917,3,2,51,42,0,No,No,Yes,Yes,Yes,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,3,No,0,150,No,3-Good,Other,Other,No
3029102,No,68.15,346,45,0,70,0,196,-29.9,4,2.3,15.3,0,0,120.5,13.3,2,49.7,53,6.3,0,0.7,33,1,1,HOUHOU281,2,2,21,34,0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,3,No,0,30,No,1-Highest,Other,Other,No
3029106,No,43.36,212,40,0,0,0.2,8,-0.1,9,0.7,17,0,0.3,87.1,21,0,73,31.7,9.7,0,1,35,2,1,BOSBOS781,2,2,63,52,52,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,30,No,1-Highest,Suburban,Other,Yes
3029118,No,75.51,228,80,0,16,0,54,4.7,2.7,0,45,0,0.7,73.3,17,24.7,55.3,40,2.7,0,0.3,31,3,3,NEVLVS702,3,3,173,26,0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,5,No,0,80,No,1-Highest,Suburban,Other,Unknown
3029122,No,53.41,620,50,0,8,0,16,-3,3.7,39.3,14.7,15,0.7,176.9,25,6,155.3,193.7,43,0,3,33,2,1,OHICIN513,3,3,395,32,28,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,1,No,3,30,No,2-High,Other,Other,Unknown
3029126,No,56.28,834,45,0.25,52,0,-74,-3.3,13.3,1.3,15.7,1.7,0,167.3,50,2.7,61.3,105.7,14.7,0,0,31,1,1,SFRSCL408,1,1,935,64,54,No,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,3-Good,Other,Professional,Yes
3029146,Yes,35.72,63,35,0.25,0,0.5,11,-0.7,1,0,5.3,0,0,21.6,3.3,0.7,18,7,1,0,0.3,33,1,1,SEASEA206,1,1,996,32,32,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3029150,Yes,66.38,847,55,5.94,20,0,-27,-0.5,57,9.3,31.3,0,0,150.6,53.3,0.7,220,87.3,66.3,0,4,31,1,1,BOSBOS781,5,2,244,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,200,No,3-Good,Suburban,Other,Unknown
3029154,No,14.64,137,10,0.74,2,0,-32,-0.4,0.3,3.3,13.7,0,0,15.4,20,9,91.7,6.7,3.7,0,3.3,33,2,2,SANSAN210,1,1,996,36,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,3-Good,Suburban,Other,No
3029166,Yes,53.55,194,30,2.48,60,0,48,8.7,2.3,1.7,27.7,0,0,15.4,10.7,0.7,53,27,4,0,1,33,1,1,PHIJEN215,2,2,847,32,0,Yes,Yes,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,4,No,1,30,No,3-Good,Suburban,Homemaker,Yes
3029170,Yes,55.14,327,30,0,64,1.2,-194,-25.1,12,2,16.7,0.3,0,39.7,30,11.7,73.7,44.7,14,0,0.3,35,2,2,HARNEW203,2,2,446,42,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,30,No,3-Good,Suburban,Other,Yes
3029174,No,47.8,64,46,0.5,0,1.7,16,-31.4,0.3,0,3.7,0,0,8.8,1.7,2.7,16.3,3,0.3,0,0.3,35,2,2,OMAAMS515,2,2,285,50,46,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,9,No,0,30,No,1-Highest,Other,Clerical,Yes
3029182,No,58.09,1326,45,1.49,72,0,-300,-24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,2,OKCTUL918,2,2,260,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,1,30,No,1-Highest,Town,Other,Unknown
3029194,No,11.5,220,10,0,4,0,-55,-1.5,2,0,10.7,0,0,6.6,2.7,0.7,27,16.7,2,0,0,35,3,3,SLCPRO801,2,2,264,52,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,30,No,1-Highest,Suburban,Professional,Unknown
3029214,No,31.46,33,30,0,0,0,91,3.9,0,0,0.3,0,0,0,1.3,0,1.3,0.3,0,0,0,35,2,2,FLNORL407,1,1,1042,48,50,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3029218,No,40.18,136,30,0,20,0,12,-10.2,2,1.7,6,0,0,3.2,0.7,0,11.7,11.3,3.7,0,0,37,1,1,BOSBOS617,1,1,1103,48,36,No,No,No,No,No,Known,No,No,No,Yes,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Other,Other,Unknown
3029258,No,41.1,184,40,0.25,0,0,-69,-1.1,5,0.7,0.7,0,0,89.8,11,1.3,41.3,58.7,5.7,0,0,37,1,1,NYCSUF516,2,2,503,50,48,Yes,No,No,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,1,1,No,No,0,6,No,1,30,Yes,1-Highest,Suburban,Other,No
3029274,Yes,69.11,750,32,4.46,158,0.9,38,-12.6,10.3,10.3,63.3,0,0,182.6,92.7,27.3,218.7,221,20.7,0,1.7,37,2,2,NCRCHA704,3,3,245,48,44,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,1,7,No,0,150,No,1-Highest,Town,Other,No
3029278,Yes,88.38,1174,50,0,93,0.7,352,92,33,2.3,61,16.3,3.7,327.9,98,50.7,185.7,218.7,35.3,0,4.3,33,1,1,NYCMAN917,3,2,215,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,2-High,Other,Other,Unknown
3029286,No,70.14,603,35,0.74,0,7.1,-19,-8.4,6.7,0.7,19.3,0.7,0,63.8,38.3,25,100.7,65.3,7.3,0,0,37,2,2,BOSBOS617,2,2,216,48,50,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,30,No,3-Good,Suburban,Professional,Yes
3029290,No,32.04,302,30,1.49,0,0,58,-1.1,7,2,103,8,0,53,15,1.7,59.7,65,9,0,0.3,35,1,1,PHXPHX602,3,2,330,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,4-Medium,Suburban,Other,Unknown
3029298,Yes,68.11,588,40,2.48,101,0.3,-127,-37.1,5.7,6,26.3,0.3,0.3,76.7,92.7,12.3,157,169,11.7,0,8,35,1,1,DALDAL214,2,2,263,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,5-Low,Other,Other,Unknown
3029318,No,35.8,262,45,0.5,0,0,11,-0.8,1,4.7,14.7,0.3,0,92.7,10.3,5.7,87.3,16.3,5.7,0,1,31,3,3,MIADEL561,3,3,149,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,80,No,6-VeryLow,Other,Other,Unknown
3029326,No,44.57,1423,41,0.74,22,0,138,9.4,10,31,69,6.7,4,257.2,84,48,124.7,250.7,41,0,15,33,1,1,NCRFAY910,13,8,48,38,0,Yes,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,1,6,No,0,130,No,4-Medium,Town,Professional,Yes
3029330,No,12.74,2,17,0,0,0,-2,4.2,0,0,0.3,0,0,0,0,0,0.7,1.3,0,0,0,37,1,1,SEASPO509,1,1,1103,52,50,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,1,No,0,Unknown,No,1-Highest,Town,Professional,Yes
3029334,No,30.27,116,30,0,0,0,28,-0.3,0,4.7,8.7,0,0,44.9,8,0,28,19.7,4.7,0,0,31,1,1,MINSTP612,1,1,934,70,0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,1,7,No,0,Unknown,No,1-Highest,Other,Other,Yes
3029358,Yes,30.51,96,30,0.25,0,0,-64,-0.5,1.7,0.7,15,0,0,4.5,4,2,23,15,2.3,0,0.3,31,2,2,APCSIL301,1,1,934,34,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,4,No,0,Unknown,No,1-Highest,Suburban,Other,No
3029366,No,32.85,130,30,0.5,0,0,-36,-2.4,0.3,0.3,11.3,0,0,9.4,3,0,32.7,10.7,0.7,0,0,31,1,1,KCYKCM816,1,1,934,32,34,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Other,Yes
3029374,No,40.55,382,45,0.99,19,0,42,-1.2,10.3,7.7,14.3,7.7,0,26,1.7,0,57.3,32.3,18,0,0,35,1,1,HOUHOU281,2,2,347,32,36,No,No,Yes,Yes,No,Known,Yes,Yes,Yes,Yes,No,Yes,0,0,No,No,0,5,No,0,30,No,1-Highest,Suburban,Other,No
3029386,No,34.99,60,35,0,0,0,-22,0,2,0,0,0,0,5.4,0.7,0,14.7,11,2,0,0,37,2,1,NYCSUF516,2,1,1102,0,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,3,No,0,30,No,1-Highest,Other,Other,Unknown
3029390,No,56,239,42,0.25,0,1.3,-36,-10.8,0,2.7,20.7,0,0.3,37.1,24,3.7,72,23.3,2.7,0,0.7,31,2,2,LOULOU502,6,2,75,38,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,10,No,3-Good,Other,Other,No
3029394,No,71.33,1012,60,0.5,54,0,-280,21.1,16.7,0.3,35.3,10.3,0,158.9,18,3.3,155,66.3,17,0,0,31,1,1,NYCMAN917,2,2,148,38,38,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,9,No,0,30,No,1-Highest,Rural,Other,Yes
3029402,No,10,0,10,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,1,MIAFTM941,1,1,1041,54,0,No,No,No,Yes,Yes,Known,Yes,Yes,No,Yes,No,Yes,0,0,Yes,No,0,5,No,0,Unknown,No,1-Highest,Other,Retired,No
3029414,No,18.88,212,10,1.98,18,0,16,13.2,2.7,1.3,4,0,0,2.9,7,1.7,61.3,6.3,4,0,0.3,35,2,2,KCYKCK913,1,1,1041,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3029418,No,40.58,60,42,0,4,0,-29,-2.3,1.3,0,0.7,0,0,10.9,5.7,0.7,14,2.7,1.3,0,0,31,2,2,BOSBOS617,2,2,351,40,0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,30,No,1-Highest,Suburban,Self,No
3029426,No,17.58,14,17,0,1,0,-6,-0.6,0,0,2.7,0,0,1.8,0,0,6,1.7,0,0,0,31,1,1,PITCOR412,1,1,933,60,58,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,1,Unknown,No,3-Good,Town,Retired,Yes
3029430,No,30.36,276,30,0,1,0,20,0.8,3,2.7,23.7,5.7,0,42.6,10.3,1.3,44.7,21.3,5.7,0,0,37,2,2,NSHNSH615,4,3,80,58,56,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,1,30,No,1-Highest,Suburban,Other,Yes
3029434,Yes,45,226,45,0,0,0,-35,0,13.3,2.7,19.3,0.3,0,31.9,36.3,9.7,60,16,16,0,1,35,2,2,DETTOL419,1,1,1041,28,0,No,No,No,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,Yes,0,Unknown,No,1-Highest,Rural,Other,No
3029438,No,104.14,1176,100,1.49,0,0,31,0.2,10.3,10,29,0.3,0.3,158.5,18.3,12.7,138.3,110,20.3,0,6.3,31,5,3,MIAMIA305,5,4,14,42,42,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,40,No,1-Highest,Suburban,Other,Unknown
3029442,No,38.05,192,30,0.25,22,0.2,-14,-8.1,0,1.7,23.7,0,0,83.2,1,9.3,69.3,22.7,1.7,0,0,35,2,2,OHICOL614,2,2,633,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,30,No,1-Highest,Other,Other,Unknown
3029446,Yes,32.23,118,32,0,0,1.4,-4,-1.4,2,0.7,2.3,0,0,0,0,0,6,4,2.7,0,0,37,3,3,MIAFTL954,2,2,926,48,48,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,1-Highest,Suburban,Other,Yes
3029466,No,51.24,736,70,0,0,0,-148,-1.2,8,0.7,74.7,0.3,0,140.4,98.7,10.3,130.7,148.3,8.7,0,8.7,37,1,1,PHXPHX602,2,2,217,52,48,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,5,No,2,30,No,1-Highest,Suburban,Professional,Yes
3029482,No,68.25,488,32,0,141,0,191,8.7,5.7,1,42.3,0.3,1,133.8,13,1.7,102.3,32,6.7,0,0.7,31,2,2,NYCNEW201,2,2,702,36,26,Yes,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,30,No,3-Good,Suburban,Other,Yes
